,is_weekend,hour,hex_6,unique_drivers,util,cdr
489,0,7,861181a4fffffff,124,0.8443432042520881,1.0
490,0,7,861181a57ffffff,34,0.5437158469945356,1.0
491,0,7,861181a5fffffff,28,0.7912087912087912,1.0
492,0,7,861181a67ffffff,42,0.6946107784431138,1.0
493,0,7,861181a6fffffff,301,0.718381112984823,0.8333333333333334
494,0,7,861181b0fffffff,312,0.8487738419618529,1.0
495,0,7,861181b1fffffff,2,1.0,1.0
496,0,7,861181b27ffffff,29,0.8933333333333333,1.0
497,0,7,861181b2fffffff,232,0.8308854385228703,0.88
498,0,7,861181b47ffffff,880,0.8035344302254722,0.8333333333333334
499,0,7,861181b4fffffff,1056,0.6697858660083816,0.9018181818181819
500,0,7,861181b5fffffff,28,0.8444444444444444,1.0
501,0,7,861181b67ffffff,1443,0.7204159693999522,0.8959537572254336
502,0,7,861181b6fffffff,1122,0.6914710581295318,0.8828828828828829
503,0,7,861181b77ffffff,529,0.7104206667830337,0.9032258064516129
504,0,7,86118c99fffffff,6,0.53125,1.0
505,0,7,86118cd27ffffff,62,0.6433333333333333,1.0
506,0,7,86118cd2fffffff,13,0.9491525423728814,0.0
507,0,7,86118cd67ffffff,55,0.7160493827160493,1.0
508,0,7,8611aa09fffffff,271,0.6174234195090159,1.0
509,0,7,8611aa0afffffff,66,0.8073170731707318,1.0
510,0,7,8611aa0b7ffffff,14,0.72,1.0
511,0,7,8611aa0c7ffffff,52,0.6798418972332015,0.5
512,0,7,8611aa0e7ffffff,77,0.9100877192982456,0.9166666666666666
513,0,7,8611aa197ffffff,170,0.7567824845311756,1.0
514,0,7,8611aa39fffffff,5,0.8125,1.0
515,0,7,8611aa40fffffff,108,0.5789080029917726,1.0
516,0,7,8611aa447ffffff,959,0.7175599027665239,0.9571428571428572
517,0,7,8611aa44fffffff,859,0.723502722323049,0.9807692307692307
518,0,7,8611aa457ffffff,278,0.6515880654475458,0.9629629629629629
519,0,7,8611aa45fffffff,1618,0.6727260184195095,0.9432314410480349
520,0,7,8611aa467ffffff,79,0.730723606168446,0.6666666666666666
521,0,7,8611aa46fffffff,987,0.7381231289860731,1.0
522,0,7,8611aa477ffffff,18,0.3793103448275862,1.0
523,0,7,8611aa4c7ffffff,574,0.6698180520870496,0.952054794520548
524,0,7,8611aa4cfffffff,1059,0.6463918201481287,0.9145299145299145
525,0,7,8611aa4d7ffffff,108,0.7131882202304738,0.8076923076923077
526,0,7,8611aa4dfffffff,620,0.6211009174311927,0.9523809523809523
527,0,7,8611aa4e7ffffff,375,0.6164415463437355,0.9130434782608695
528,0,7,8611aa4efffffff,1283,0.6959665756066206,0.9349112426035503
529,0,7,8611aa4f7ffffff,170,0.6413867822318526,1.0
530,0,7,8611aa50fffffff,41,0.5378323108384458,1.0
531,0,7,8611aa517ffffff,25,0.7671232876712328,1.0
532,0,7,8611aa51fffffff,30,0.7543859649122807,1.0
533,0,7,8611aa567ffffff,19,0.6545454545454545,1.0
534,0,7,8611aa56fffffff,153,0.7535046728971962,1.0
535,0,7,8611aa607ffffff,1236,0.7462372299773844,0.9389312977099237
536,0,7,8611aa617ffffff,1452,0.7065117578951571,0.9487179487179487
537,0,7,8611aa61fffffff,865,0.6453450870780477,0.9655172413793104
538,0,7,8611aa627ffffff,1197,0.6727254418206535,0.9285714285714286
539,0,7,8611aa62fffffff,971,0.7379006913890634,1.0
540,0,7,8611aa637ffffff,1725,0.7297475715947314,0.9384057971014492
541,0,7,8611aa677ffffff,126,0.8557377049180328,1.0
542,0,7,8611aa687ffffff,1216,0.7569908438505321,0.9580246913580247
543,0,7,8611aa68fffffff,213,0.6655537006121314,0.8947368421052632
544,0,7,8611aa697ffffff,888,0.7639751552795031,0.9215686274509803
545,0,7,8611aa69fffffff,23,0.8218623481781376,1.0
546,0,7,8611aa6a7ffffff,1684,0.672223362759187,0.9289099526066351
547,0,7,8611aa6afffffff,986,0.6472508953022962,0.9375
548,0,7,8611aa6b7ffffff,1113,0.6600841696341858,0.9137931034482759
549,0,7,8611aa6cfffffff,15,0.7142857142857143,1.0
550,0,7,8611aa6dfffffff,120,0.781985670419652,0.75
551,0,7,8611aa6efffffff,108,0.7140255009107468,1.0
552,0,7,8611aa707ffffff,1164,0.6968125337655321,0.9014084507042254
553,0,7,8611aa70fffffff,1145,0.6714201783902153,0.9422222222222222
554,0,7,8611aa717ffffff,1755,0.6780579710144927,0.9586206896551724
555,0,7,8611aa71fffffff,1867,0.7100092583067585,0.9194630872483222
556,0,7,8611aa727ffffff,1105,0.7274995544466227,0.8958333333333334
557,0,7,8611aa72fffffff,1050,0.7396254522238774,0.8947368421052632
558,0,7,8611aa737ffffff,1067,0.6862555421201129,0.936
559,0,7,8611aa747ffffff,7,0.7866666666666666,1.0
560,0,7,8611aa74fffffff,29,0.6462962962962963,1.0
561,0,7,8611aa757ffffff,706,0.7286218042903321,0.8075117370892019
562,0,7,8611aa75fffffff,32,0.9122807017543859,1.0
563,0,7,8611aa767ffffff,131,0.8351115421920465,1.0
564,0,7,8611aa76fffffff,9,0.7857142857142857,1.0
565,0,7,8611aa777ffffff,472,0.816679188580015,1.0
566,0,7,8611aa787ffffff,2039,0.7270728574849257,0.909967845659164
567,0,7,8611aa78fffffff,2640,0.7318035529210685,0.8752834467120182
568,0,7,8611aa797ffffff,1463,0.6865003198976327,0.9147540983606557
569,0,7,8611aa79fffffff,1594,0.7234395040615648,0.9330143540669856
570,0,7,8611aa7a7ffffff,1671,0.7225751282677743,0.9649805447470817
571,0,7,8611aa7afffffff,2428,0.7496160933660934,0.9636803874092009
572,0,7,8611aa7b7ffffff,1018,0.6807051479315954,0.9315789473684211
573,0,8,861181a27ffffff,2,1.0,1.0
574,0,8,861181a47ffffff,32,0.6375,0.8
575,0,8,861181a4fffffff,139,0.6762127410870836,0.8333333333333334
576,0,8,861181a57ffffff,26,0.47368421052631576,1.0
577,0,8,861181a5fffffff,30,0.5909090909090909,1.0
578,0,8,861181a67ffffff,26,0.48148148148148145,1.0
579,0,8,861181a6fffffff,302,0.7325494120590443,0.8421052631578947
580,0,8,861181a77ffffff,27,0.5867768595041323,1.0
581,0,8,861181aa7ffffff,44,0.7608695652173914,1.0
582,0,8,861181b0fffffff,306,0.8490749756572541,0.9090909090909091
583,0,8,861181b2fffffff,250,0.79491643454039,0.8928571428571429
584,0,8,861181b47ffffff,947,0.7876997915218902,0.9333333333333333
585,0,8,861181b4fffffff,1126,0.6944359987838249,0.9152542372881356
586,0,8,861181b5fffffff,21,0.780952380952381,0.0
587,0,8,861181b67ffffff,1447,0.6726473106561843,0.9565217391304348
588,0,8,861181b6fffffff,1192,0.6911346900910303,0.9325842696629213
589,0,8,861181b77ffffff,533,0.7307164895440521,0.8421052631578947
590,0,8,861181b8fffffff,27,0.7395833333333334,1.0
591,0,8,86118cd27ffffff,63,0.5778546712802768,0.6666666666666666
592,0,8,86118cd2fffffff,16,0.890625,1.0
593,0,8,86118cd37ffffff,33,0.75,1.0
594,0,8,8611aa09fffffff,243,0.6357723577235772,0.9761904761904762
595,0,8,8611aa0afffffff,58,0.8102893890675241,1.0
596,0,8,8611aa0b7ffffff,20,0.9405940594059405,1.0
597,0,8,8611aa0c7ffffff,48,0.7809187279151943,0.9
598,0,8,8611aa0e7ffffff,64,0.7542168674698795,1.0
599,0,8,8611aa197ffffff,192,0.7653206650831353,0.9375
600,0,8,8611aa387ffffff,3,0.90625,0.0
601,0,8,8611aa39fffffff,4,0.6779661016949152,1.0
602,0,8,8611aa40fffffff,99,0.5162187210379982,1.0
603,0,8,8611aa437ffffff,92,0.7727272727272727,0.0
604,0,8,8611aa447ffffff,941,0.740924092409241,0.9454545454545454
605,0,8,8611aa44fffffff,887,0.6395375722543353,0.9759036144578314
606,0,8,8611aa457ffffff,290,0.6503414174711561,0.9032258064516129
607,0,8,8611aa45fffffff,1631,0.6574834176134497,0.925
608,0,8,8611aa467ffffff,87,0.6850094876660342,1.0
609,0,8,8611aa46fffffff,1001,0.7280399381908951,1.0
610,0,8,8611aa49fffffff,14,0.6770833333333334,1.0
611,0,8,8611aa4c7ffffff,612,0.6841142311669716,0.9281045751633987
612,0,8,8611aa4cfffffff,1116,0.6415726716081211,0.9224806201550387
613,0,8,8611aa4d7ffffff,128,0.7442359249329759,1.0
614,0,8,8611aa4dfffffff,655,0.5929898776250189,0.9285714285714286
615,0,8,8611aa4e7ffffff,396,0.5359129994941831,1.0
616,0,8,8611aa4efffffff,1364,0.693839144215531,0.9166666666666666
617,0,8,8611aa4f7ffffff,167,0.7255965292841648,1.0
618,0,8,8611aa507ffffff,18,0.7478260869565218,1.0
619,0,8,8611aa50fffffff,50,0.507168458781362,1.0
620,0,8,8611aa517ffffff,39,0.8888888888888888,1.0
621,0,8,8611aa51fffffff,41,0.6448598130841121,1.0
622,0,8,8611aa567ffffff,18,0.7410714285714286,1.0
623,0,8,8611aa56fffffff,173,0.621903520208605,0.75
624,0,8,8611aa607ffffff,1303,0.7455606708319632,0.9291338582677166
625,0,8,8611aa617ffffff,1585,0.7160750730321341,0.9297520661157025
626,0,8,8611aa61fffffff,891,0.6615836439624986,0.9454545454545454
627,0,8,8611aa627ffffff,1245,0.714482300465028,0.9424083769633508
628,0,8,8611aa62fffffff,987,0.7643690349946978,0.8571428571428571
629,0,8,8611aa637ffffff,1714,0.7135848940174632,0.9318181818181818
630,0,8,8611aa677ffffff,149,0.884313725490196,1.0
631,0,8,8611aa687ffffff,1291,0.7404742872368771,0.9411764705882353
632,0,8,8611aa68fffffff,210,0.6911281489594743,0.7368421052631579
633,0,8,8611aa697ffffff,968,0.7364228819695873,0.9090909090909091
634,0,8,8611aa69fffffff,20,0.8095238095238095,1.0
635,0,8,8611aa6a7ffffff,1737,0.6673839410241084,0.9402173913043478
636,0,8,8611aa6afffffff,1024,0.6472367049009384,0.9104477611940298
637,0,8,8611aa6b7ffffff,1179,0.7102157788267026,0.9154929577464789
638,0,8,8611aa6cfffffff,14,0.9289617486338798,1.0
639,0,8,8611aa6dfffffff,154,0.799645390070922,1.0
640,0,8,8611aa6efffffff,96,0.8043010752688172,1.0
641,0,8,8611aa707ffffff,1257,0.6830689707596412,0.9310344827586207
642,0,8,8611aa70fffffff,1242,0.6720281477758231,0.9279661016949152
643,0,8,8611aa717ffffff,1829,0.6776370374467614,0.9314641744548287
644,0,8,8611aa71fffffff,1912,0.6918167159365762,0.948905109489051
645,0,8,8611aa727ffffff,1176,0.6908265366181787,0.9375
646,0,8,8611aa72fffffff,1145,0.7148796886058033,0.9529411764705882
647,0,8,8611aa737ffffff,1092,0.6889769900497512,0.9624060150375939
648,0,8,8611aa747ffffff,8,0.9202898550724637,1.0
649,0,8,8611aa74fffffff,31,0.6232558139534884,0.6666666666666666
650,0,8,8611aa757ffffff,770,0.7048295454545455,0.9056603773584906
651,0,8,8611aa75fffffff,28,0.8352941176470589,1.0
652,0,8,8611aa767ffffff,120,0.7306711979609176,0.8571428571428571
653,0,8,8611aa76fffffff,6,0.81,1.0
654,0,8,8611aa777ffffff,532,0.7984031936127745,1.0
655,0,8,8611aa787ffffff,2033,0.7132189489586706,0.9233128834355828
656,0,8,8611aa78fffffff,2795,0.7198002720546763,0.9388185654008439
657,0,8,8611aa797ffffff,1475,0.7026539086477703,0.9333333333333333
658,0,8,8611aa79fffffff,1642,0.6932487988508593,0.9468599033816425
659,0,8,8611aa7a7ffffff,1713,0.7192298942099875,0.9007633587786259
660,0,8,8611aa7afffffff,2471,0.739952293082497,0.9381720430107527
661,0,8,8611aa7b7ffffff,1068,0.6933543516137062,0.9597989949748744
662,0,8,8611aaccfffffff,11,0.8552631578947368,1.0
663,0,9,861181a0fffffff,8,0.13274336283185842,1.0
664,0,9,861181a47ffffff,30,0.4888268156424581,1.0
665,0,9,861181a4fffffff,123,0.6482758620689655,1.0
666,0,9,861181a57ffffff,29,0.5763888888888888,1.0
667,0,9,861181a5fffffff,20,0.49074074074074076,1.0
668,0,9,861181a67ffffff,41,0.63125,1.0
669,0,9,861181a6fffffff,292,0.7036770007209805,0.8461538461538461
670,0,9,861181a77ffffff,37,0.6646706586826348,1.0
671,0,9,861181b0fffffff,301,0.7865951742627346,1.0
672,0,9,861181b2fffffff,236,0.7609245214879018,0.9642857142857143
673,0,9,861181b47ffffff,952,0.7773131767985418,0.8571428571428571
674,0,9,861181b4fffffff,1128,0.7017758726270668,0.8117977528089888
675,0,9,861181b5fffffff,21,0.9012345679012346,1.0
676,0,9,861181b67ffffff,1496,0.7210317318355811,0.9542857142857143
677,0,9,861181b6fffffff,1173,0.6738288920056101,0.875
678,0,9,861181b77ffffff,526,0.7345288326300985,0.96
679,0,9,86118cd27ffffff,64,0.5852187028657617,1.0
680,0,9,86118cd37ffffff,41,0.8282828282828283,1.0
681,0,9,8611aa09fffffff,244,0.6530703720304796,1.0
682,0,9,8611aa0afffffff,46,0.7931034482758621,0.6666666666666666
683,0,9,8611aa0c7ffffff,56,0.7676056338028169,0.8333333333333334
684,0,9,8611aa0e7ffffff,68,0.825,1.0
685,0,9,8611aa197ffffff,191,0.6851679104477612,0.8333333333333334
686,0,9,8611aa397ffffff,105,0.765625,1.0
687,0,9,8611aa39fffffff,4,0.19230769230769232,1.0
688,0,9,8611aa40fffffff,107,0.6242350061199511,0.6666666666666666
689,0,9,8611aa41fffffff,6,0.1724137931034483,1.0
690,0,9,8611aa437ffffff,110,0.5724137931034483,1.0
691,0,9,8611aa447ffffff,972,0.695307186579007,0.9696969696969697
692,0,9,8611aa44fffffff,855,0.6679276315789474,0.941747572815534
693,0,9,8611aa457ffffff,282,0.6681774809160306,0.9791666666666666
694,0,9,8611aa45fffffff,1648,0.6341219378368783,0.9134615384615384
695,0,9,8611aa467ffffff,96,0.6904156064461408,1.0
696,0,9,8611aa46fffffff,983,0.682348820919916,0.84
697,0,9,8611aa49fffffff,13,0.8125,1.0
698,0,9,8611aa4c7ffffff,652,0.6904723520876995,0.9090909090909091
699,0,9,8611aa4cfffffff,1141,0.6189441930618401,0.9230769230769231
700,0,9,8611aa4d7ffffff,105,0.7141169521559362,0.9130434782608695
701,0,9,8611aa4dfffffff,733,0.593474962063733,0.9777777777777777
702,0,9,8611aa4e7ffffff,416,0.5749214894571557,0.8709677419354839
703,0,9,8611aa4efffffff,1346,0.6921416234887737,0.9333333333333333
704,0,9,8611aa4f7ffffff,206,0.7046413502109705,1.0
705,0,9,8611aa507ffffff,32,0.5663082437275986,1.0
706,0,9,8611aa50fffffff,48,0.6349924585218703,1.0
707,0,9,8611aa567ffffff,19,0.8421052631578947,1.0
708,0,9,8611aa56fffffff,168,0.6351550960118169,1.0
709,0,9,8611aa607ffffff,1257,0.7441009267191029,0.925
710,0,9,8611aa617ffffff,1511,0.7002857363502973,0.9565217391304348
711,0,9,8611aa61fffffff,903,0.6343290939564231,0.95
712,0,9,8611aa627ffffff,1200,0.6927328655195617,0.9502762430939227
713,0,9,8611aa62fffffff,943,0.7531616982836495,0.9285714285714286
714,0,9,8611aa637ffffff,1759,0.7283584642134368,0.963963963963964
715,0,9,8611aa677ffffff,161,0.7919556171983356,1.0
716,0,9,8611aa687ffffff,1243,0.7280412666571142,0.9090909090909091
717,0,9,8611aa68fffffff,226,0.575682382133995,0.9523809523809523
718,0,9,8611aa697ffffff,910,0.7427205100956429,0.8275862068965517
719,0,9,8611aa69fffffff,25,0.8466257668711656,0.5
720,0,9,8611aa6a7ffffff,1714,0.6825870256269377,0.9380952380952381
721,0,9,8611aa6afffffff,988,0.6427231601015116,0.864406779661017
722,0,9,8611aa6b7ffffff,1194,0.7123572170301142,0.9314516129032258
723,0,9,8611aa6cfffffff,17,0.7622950819672131,1.0
724,0,9,8611aa6dfffffff,140,0.7259136212624585,1.0
725,0,9,8611aa6efffffff,103,0.7382198952879581,1.0
726,0,9,8611aa707ffffff,1184,0.7007865972009398,0.9162790697674419
727,0,9,8611aa70fffffff,1194,0.6176105006712077,0.9177489177489178
728,0,9,8611aa717ffffff,1833,0.6822857459727729,0.9297124600638977
729,0,9,8611aa71fffffff,1852,0.6825929030455434,0.9402985074626866
730,0,9,8611aa727ffffff,1152,0.6969861315565197,0.9473684210526315
731,0,9,8611aa72fffffff,1117,0.6976395653802923,0.8983050847457628
732,0,9,8611aa737ffffff,1084,0.679108308278947,0.9065420560747663
733,0,9,8611aa747ffffff,8,0.7654320987654321,0.0
734,0,9,8611aa74fffffff,25,0.8168316831683168,0.8
735,0,9,8611aa757ffffff,731,0.6974133030130756,0.9508196721311475
736,0,9,8611aa767ffffff,129,0.8163493840985442,0.5
737,0,9,8611aa76fffffff,8,0.703125,1.0
738,0,9,8611aa777ffffff,495,0.7540639748295752,1.0
739,0,9,8611aa787ffffff,2113,0.7100812605700615,0.9421768707482994
740,0,9,8611aa78fffffff,2815,0.7094898483680288,0.9333333333333333
741,0,9,8611aa797ffffff,1501,0.6792682926829269,0.9144981412639405
742,0,9,8611aa79fffffff,1689,0.6846101430935462,0.896551724137931
743,0,9,8611aa7a7ffffff,1742,0.7165684312983291,0.9018181818181819
744,0,9,8611aa7afffffff,2572,0.7514843694112597,0.9043062200956937
745,0,9,8611aa7b7ffffff,1096,0.6606530203153309,0.9748743718592965
746,0,10,861181a27ffffff,4,0.8333333333333334,1.0
747,0,10,861181a2fffffff,22,0.8559322033898306,1.0
748,0,10,861181a47ffffff,22,0.740983606557377,1.0
749,0,10,861181a4fffffff,123,0.6244019138755981,0.8571428571428571
750,0,10,861181a57ffffff,20,0.6555555555555556,1.0
751,0,10,861181a67ffffff,27,0.5101214574898786,1.0
752,0,10,861181a6fffffff,282,0.7142174432497013,0.9230769230769231
753,0,10,861181b0fffffff,309,0.7529286474973376,1.0
754,0,10,861181b2fffffff,225,0.7188755020080321,0.9230769230769231
755,0,10,861181b47ffffff,891,0.7847185829577612,0.9444444444444444
756,0,10,861181b4fffffff,1092,0.6563072973964063,0.8863636363636364
757,0,10,861181b67ffffff,1413,0.690027149321267,0.9515151515151515
758,0,10,861181b6fffffff,1136,0.6378463033968785,0.9134615384615384
759,0,10,861181b77ffffff,514,0.6207314959265037,0.8571428571428571
760,0,10,86118cd27ffffff,53,0.46122448979591835,1.0
761,0,10,86118cd37ffffff,27,0.8842105263157894,1.0
762,0,10,8611aa09fffffff,194,0.6246299585553582,1.0
763,0,10,8611aa0afffffff,57,0.5877659574468085,0.0
764,0,10,8611aa0c7ffffff,46,0.6780715396578538,0.6666666666666666
765,0,10,8611aa0e7ffffff,70,0.6766743648960739,1.0
766,0,10,8611aa197ffffff,187,0.634860651865848,1.0
767,0,10,8611aa39fffffff,5,0.6206896551724138,1.0
768,0,10,8611aa40fffffff,86,0.526416906820365,1.0
769,0,10,8611aa41fffffff,7,0.6666666666666666,1.0
770,0,10,8611aa447ffffff,905,0.6391595257659349,0.9206349206349206
771,0,10,8611aa44fffffff,815,0.6832034018426648,0.8902439024390244
772,0,10,8611aa457ffffff,252,0.6308235294117647,0.9111111111111111
773,0,10,8611aa45fffffff,1592,0.6057469387755102,0.9409722222222222
774,0,10,8611aa467ffffff,82,0.6859706362153344,0.8333333333333334
775,0,10,8611aa46fffffff,893,0.6623711340206185,0.8823529411764706
776,0,10,8611aa477ffffff,21,0.22560975609756098,1.0
777,0,10,8611aa4c7ffffff,586,0.6565221066869558,0.8846153846153846
778,0,10,8611aa4cfffffff,1060,0.6357010574108369,0.9803921568627451
779,0,10,8611aa4d7ffffff,113,0.7150537634408602,0.9166666666666666
780,0,10,8611aa4dfffffff,649,0.6404805914972274,0.9824561403508771
781,0,10,8611aa4e7ffffff,390,0.5501160582401351,0.9583333333333334
782,0,10,8611aa4efffffff,1328,0.6748994293198616,0.9568345323741008
783,0,10,8611aa4f7ffffff,183,0.7749360613810742,0.9090909090909091
784,0,10,8611aa507ffffff,37,0.6457399103139013,0.6666666666666666
785,0,10,8611aa50fffffff,50,0.5455712451861361,1.0
786,0,10,8611aa51fffffff,34,0.72,1.0
787,0,10,8611aa56fffffff,170,0.6269349845201239,1.0
788,0,10,8611aa607ffffff,1230,0.704226488143249,0.9320388349514563
789,0,10,8611aa617ffffff,1443,0.6882680681234441,0.8995433789954338
790,0,10,8611aa61fffffff,895,0.6499057196731616,0.9444444444444444
791,0,10,8611aa627ffffff,1208,0.681619056311034,0.9415584415584416
792,0,10,8611aa62fffffff,968,0.674937965260546,0.9375
793,0,10,8611aa637ffffff,1701,0.7290721530326234,0.9571984435797666
794,0,10,8611aa677ffffff,130,0.8284457478005866,1.0
795,0,10,8611aa687ffffff,1196,0.6835356704405947,0.8125
796,0,10,8611aa68fffffff,211,0.6371578334304019,0.8947368421052632
797,0,10,8611aa697ffffff,815,0.6755220177796155,0.8409090909090909
798,0,10,8611aa69fffffff,17,0.8969072164948454,1.0
799,0,10,8611aa6a7ffffff,1676,0.662773379321157,0.9271523178807947
800,0,10,8611aa6afffffff,977,0.6501819738813959,0.9206349206349206
801,0,10,8611aa6b7ffffff,1191,0.6976003309888291,0.9111111111111111
802,0,10,8611aa6cfffffff,18,0.7246376811594203,1.0
803,0,10,8611aa6dfffffff,147,0.7037953795379538,1.0
804,0,10,8611aa6efffffff,75,0.62708719851577,1.0
805,0,10,8611aa707ffffff,1161,0.648955680081508,0.9123711340206185
806,0,10,8611aa70fffffff,1204,0.6055524595977506,0.934010152284264
807,0,10,8611aa717ffffff,1784,0.6750971177093803,0.90625
808,0,10,8611aa71fffffff,1867,0.6760568213011254,0.9246031746031746
809,0,10,8611aa727ffffff,1042,0.6425073457394711,0.9024390243902439
810,0,10,8611aa72fffffff,1061,0.6296022884562148,0.8541666666666666
811,0,10,8611aa737ffffff,985,0.6363834106728539,0.9175257731958762
812,0,10,8611aa747ffffff,2,0.7241379310344828,1.0
813,0,10,8611aa74fffffff,20,0.7970149253731343,1.0
814,0,10,8611aa757ffffff,750,0.6492109038737446,0.967479674796748
815,0,10,8611aa75fffffff,20,0.828125,1.0
816,0,10,8611aa767ffffff,123,0.6752843846949328,1.0
817,0,10,8611aa76fffffff,9,0.7089552238805971,1.0
818,0,10,8611aa777ffffff,511,0.6163401815575729,1.0
819,0,10,8611aa787ffffff,1981,0.7060108405468813,0.9298892988929889
820,0,10,8611aa78fffffff,2708,0.6987258140632374,0.9185750636132316
821,0,10,8611aa797ffffff,1446,0.6858585858585858,0.932
822,0,10,8611aa79fffffff,1621,0.666779333655239,0.9117647058823529
823,0,10,8611aa7a7ffffff,1692,0.7223561643835616,0.9117647058823529
824,0,10,8611aa7afffffff,2576,0.7538446751249519,0.9034267912772586
825,0,10,8611aa7b7ffffff,1130,0.6616176050300085,0.9299065420560748
826,0,10,8611aaccfffffff,14,0.723404255319149,1.0
827,0,11,861181a4fffffff,115,0.6568013659647126,0.6
828,0,11,861181a57ffffff,18,0.4358974358974359,0.5
829,0,11,861181a67ffffff,30,0.7428571428571429,0.5
830,0,11,861181a6fffffff,263,0.7086111916497535,1.0
831,0,11,861181b0fffffff,267,0.6551164049810504,1.0
832,0,11,861181b2fffffff,183,0.5530448104174646,0.6875
833,0,11,861181b47ffffff,833,0.7038746377589353,0.9333333333333333
834,0,11,861181b4fffffff,1004,0.6122267286576318,0.9153439153439153
835,0,11,861181b67ffffff,1315,0.6287913254473764,0.9523809523809523
836,0,11,861181b6fffffff,1045,0.5931782125859334,0.9340659340659341
837,0,11,861181b77ffffff,438,0.5589398734177216,0.8125
838,0,11,86118cd27ffffff,54,0.4266666666666667,0.8
839,0,11,8611aa09fffffff,217,0.5966575205786979,0.9714285714285714
840,0,11,8611aa0c7ffffff,35,0.6125541125541125,0.5
841,0,11,8611aa0e7ffffff,65,0.7108843537414966,1.0
842,0,11,8611aa197ffffff,166,0.7001216545012166,0.8888888888888888
843,0,11,8611aa19fffffff,4,0.3225806451612903,1.0
844,0,11,8611aa40fffffff,71,0.3874538745387454,1.0
845,0,11,8611aa41fffffff,7,0.5714285714285714,1.0
846,0,11,8611aa437ffffff,73,0.6114649681528662,0.6666666666666666
847,0,11,8611aa447ffffff,826,0.6196257518378258,0.8536585365853658
848,0,11,8611aa44fffffff,749,0.6588403978851152,0.96
849,0,11,8611aa457ffffff,225,0.6639477977161501,0.8636363636363636
850,0,11,8611aa45fffffff,1412,0.5562277195635735,0.9439252336448598
851,0,11,8611aa467ffffff,85,0.6835222319093287,1.0
852,0,11,8611aa46fffffff,798,0.6480073715733702,0.8571428571428571
853,0,11,8611aa4c7ffffff,523,0.6104548139397519,0.881578947368421
854,0,11,8611aa4cfffffff,978,0.5737025468524748,0.9647058823529412
855,0,11,8611aa4d7ffffff,101,0.5773772529521441,1.0
856,0,11,8611aa4dfffffff,611,0.5892797875871225,0.9090909090909091
857,0,11,8611aa4e7ffffff,346,0.5791778156166383,0.7727272727272727
858,0,11,8611aa4efffffff,1183,0.636471990464839,0.9174311926605505
859,0,11,8611aa4f7ffffff,147,0.7413984461709212,0.9
860,0,11,8611aa507ffffff,18,0.4419889502762431,1.0
861,0,11,8611aa50fffffff,42,0.4751203852327448,1.0
862,0,11,8611aa567ffffff,16,0.6208791208791209,1.0
863,0,11,8611aa607ffffff,1014,0.6389514984556307,0.875
864,0,11,8611aa617ffffff,1337,0.675021859516176,0.9202453987730062
865,0,11,8611aa61fffffff,767,0.6100263372990645,0.9682539682539683
866,0,11,8611aa627ffffff,1021,0.6286001339584729,0.9487179487179487
867,0,11,8611aa62fffffff,749,0.663349091813884,1.0
868,0,11,8611aa637ffffff,1527,0.6803367734926671,0.9256198347107438
869,0,11,8611aa677ffffff,109,0.7120253164556962,1.0
870,0,11,8611aa687ffffff,1089,0.6734118224184449,0.9471698113207547
871,0,11,8611aa68fffffff,204,0.5601023017902813,0.8666666666666667
872,0,11,8611aa697ffffff,712,0.6713953230632828,0.8888888888888888
873,0,11,8611aa69fffffff,18,0.8620689655172413,1.0
874,0,11,8611aa6a7ffffff,1528,0.6126879505664263,0.9492753623188406
875,0,11,8611aa6afffffff,891,0.6274781496482627,0.9565217391304348
876,0,11,8611aa6b7ffffff,1041,0.6522629730784237,0.9182389937106918
877,0,11,8611aa6dfffffff,116,0.5765124555160143,0.8333333333333334
878,0,11,8611aa707ffffff,1000,0.6239972691585595,0.912751677852349
879,0,11,8611aa70fffffff,1028,0.5622781630535685,0.9126984126984127
880,0,11,8611aa717ffffff,1574,0.6119350489477695,0.9411764705882353
881,0,11,8611aa71fffffff,1585,0.654077987795803,0.9137055837563451
882,0,11,8611aa727ffffff,925,0.6161259235464183,1.0
883,0,11,8611aa72fffffff,882,0.6094464195022854,0.9459459459459459
884,0,11,8611aa737ffffff,879,0.6168591405452117,0.9113924050632911
885,0,11,8611aa747ffffff,6,0.6219512195121951,1.0
886,0,11,8611aa74fffffff,26,0.6531986531986532,0.0
887,0,11,8611aa757ffffff,624,0.6280775275013096,0.9762845849802372
888,0,11,8611aa75fffffff,20,0.9,1.0
889,0,11,8611aa767ffffff,103,0.6318874560375146,1.0
890,0,11,8611aa787ffffff,1823,0.6624305346142247,0.8722222222222222
891,0,11,8611aa78fffffff,2541,0.6632252018018563,0.8881987577639752
892,0,11,8611aa797ffffff,1328,0.6229785821019426,0.9401197604790419
893,0,11,8611aa79fffffff,1457,0.6058717974279733,0.9393939393939394
894,0,11,8611aa7a7ffffff,1542,0.6988996979019428,0.8904761904761904
895,0,11,8611aa7afffffff,2338,0.7390315789473684,0.9071428571428571
896,0,11,8611aa7b7ffffff,1050,0.6127143612601043,0.9629629629629629
897,0,11,8611aaccfffffff,11,0.9375,1.0
898,0,12,861181a4fffffff,98,0.5311173974540311,1.0
899,0,12,861181a57ffffff,14,0.47388059701492535,1.0
900,0,12,861181a67ffffff,16,0.611764705882353,1.0
901,0,12,861181a6fffffff,235,0.5997450605481198,1.0
